":START_ID",":END_ID",":TYPE"
"jjaf231.361","ecco-2026","PRESENTED_AT"
"jjaf231.362","ecco-2026","PRESENTED_AT"
"jjaf231.363","ecco-2026","PRESENTED_AT"
"jjaf231.364","ecco-2026","PRESENTED_AT"
"jjaf231.365","ecco-2026","PRESENTED_AT"
"jjaf231.366","ecco-2026","PRESENTED_AT"
"jjaf231.367","ecco-2026","PRESENTED_AT"
"jjaf231.368","ecco-2026","PRESENTED_AT"
"jjaf231.369","ecco-2026","PRESENTED_AT"
"jjaf231.370","ecco-2026","PRESENTED_AT"
"jjaf231.371","ecco-2026","PRESENTED_AT"
"jjaf231.372","ecco-2026","PRESENTED_AT"
"jjaf231.373","ecco-2026","PRESENTED_AT"
"jjaf231.374","ecco-2026","PRESENTED_AT"
"jjaf231.375","ecco-2026","PRESENTED_AT"
"jjaf231.376","ecco-2026","PRESENTED_AT"
"jjaf231.377","ecco-2026","PRESENTED_AT"
"jjaf231.378","ecco-2026","PRESENTED_AT"
"jjaf231.379","ecco-2026","PRESENTED_AT"
"jjaf231.380","ecco-2026","PRESENTED_AT"
"jjaf231.381","ecco-2026","PRESENTED_AT"
"jjaf231.382","ecco-2026","PRESENTED_AT"
"jjaf231.383","ecco-2026","PRESENTED_AT"
"jjaf231.384","ecco-2026","PRESENTED_AT"
"jjaf231.385","ecco-2026","PRESENTED_AT"
"jjaf231.386","ecco-2026","PRESENTED_AT"
"jjaf231.387","ecco-2026","PRESENTED_AT"
"jjaf231.388","ecco-2026","PRESENTED_AT"
"jjaf231.389","ecco-2026","PRESENTED_AT"
"jjaf231.390","ecco-2026","PRESENTED_AT"
"jjaf231.391","ecco-2026","PRESENTED_AT"
"jjaf231.392","ecco-2026","PRESENTED_AT"
"jjaf231.393","ecco-2026","PRESENTED_AT"
"jjaf231.394","ecco-2026","PRESENTED_AT"
"jjaf231.395","ecco-2026","PRESENTED_AT"
"jjaf231.396","ecco-2026","PRESENTED_AT"
"jjaf231.397","ecco-2026","PRESENTED_AT"
"jjaf231.398","ecco-2026","PRESENTED_AT"
"jjaf231.399","ecco-2026","PRESENTED_AT"
"jjaf231.400","ecco-2026","PRESENTED_AT"
"jjaf231.401","ecco-2026","PRESENTED_AT"
"jjaf231.402","ecco-2026","PRESENTED_AT"
"jjaf231.403","ecco-2026","PRESENTED_AT"
"jjaf231.404","ecco-2026","PRESENTED_AT"
"jjaf231.405","ecco-2026","PRESENTED_AT"
"jjaf231.406","ecco-2026","PRESENTED_AT"
"jjaf231.407","ecco-2026","PRESENTED_AT"
"jjaf231.408","ecco-2026","PRESENTED_AT"
"jjaf231.409","ecco-2026","PRESENTED_AT"
"jjaf231.410","ecco-2026","PRESENTED_AT"
"jjaf231.411","ecco-2026","PRESENTED_AT"
"jjaf231.412","ecco-2026","PRESENTED_AT"
"jjaf231.413","ecco-2026","PRESENTED_AT"
"jjaf231.414","ecco-2026","PRESENTED_AT"
"jjaf231.415","ecco-2026","PRESENTED_AT"
"jjaf231.416","ecco-2026","PRESENTED_AT"
"jjaf231.417","ecco-2026","PRESENTED_AT"
"jjaf231.418","ecco-2026","PRESENTED_AT"
"jjaf231.419","ecco-2026","PRESENTED_AT"
"jjaf231.420","ecco-2026","PRESENTED_AT"
"jjaf231.421","ecco-2026","PRESENTED_AT"
"jjaf231.422","ecco-2026","PRESENTED_AT"
"jjaf231.423","ecco-2026","PRESENTED_AT"
"jjaf231.424","ecco-2026","PRESENTED_AT"
"jjaf231.425","ecco-2026","PRESENTED_AT"
"jjaf231.426","ecco-2026","PRESENTED_AT"
"jjaf231.427","ecco-2026","PRESENTED_AT"
"jjaf231.428","ecco-2026","PRESENTED_AT"
"jjaf231.429","ecco-2026","PRESENTED_AT"
"jjaf231.430","ecco-2026","PRESENTED_AT"
"jjaf231.431","ecco-2026","PRESENTED_AT"
"jjaf231.432","ecco-2026","PRESENTED_AT"
