":START_ID",":END_ID",":TYPE"
"jjaf231.137","c9fa894b426b","MENTIONS_DRUG"
"jjaf231.138","82fb2afab454","MENTIONS_DRUG"
"jjaf231.138","81b9d74a9374","MENTIONS_DRUG"
"jjaf231.138","304e5fe65fd6","MENTIONS_DRUG"
"jjaf231.139","81b9d74a9374","MENTIONS_DRUG"
"jjaf231.140","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.140","898ddf927498","MENTIONS_DRUG"
"jjaf231.141","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.141","898ddf927498","MENTIONS_DRUG"
"jjaf231.141","82fb2afab454","MENTIONS_DRUG"
"jjaf231.142","898ddf927498","MENTIONS_DRUG"
"jjaf231.143","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.143","958d7f202381","MENTIONS_DRUG"
"jjaf231.143","82fb2afab454","MENTIONS_DRUG"
"jjaf231.143","b3b92b28984b","MENTIONS_DRUG"
"jjaf231.144","edf7f3eaff28","MENTIONS_DRUG"
"jjaf231.144","17de69d11428","MENTIONS_DRUG"
"jjaf231.145","958d7f202381","MENTIONS_DRUG"
"jjaf231.145","cd6e85549957","MENTIONS_DRUG"
"jjaf231.146","2932f1bbf228","MENTIONS_DRUG"
"jjaf231.150","d7aa67c1a302","MENTIONS_DRUG"
"jjaf231.152","958d7f202381","MENTIONS_DRUG"
"jjaf231.155","a3d1907cecfa","MENTIONS_DRUG"
"jjaf231.156","64dc6903b68a","MENTIONS_DRUG"
"jjaf231.156","82fb2afab454","MENTIONS_DRUG"
"jjaf231.156","b3b92b28984b","MENTIONS_DRUG"
"jjaf231.156","0e31d08f0a54","MENTIONS_DRUG"
"jjaf231.157","17de69d11428","MENTIONS_DRUG"
"jjaf231.159","a3d1907cecfa","MENTIONS_DRUG"
"jjaf231.160","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.160","e2fa1317268b","MENTIONS_DRUG"
"jjaf231.160","66752e9a8fba","MENTIONS_DRUG"
"jjaf231.160","0d3aad54afac","MENTIONS_DRUG"
"jjaf231.161","edf7f3eaff28","MENTIONS_DRUG"
"jjaf231.161","7d2fde095904","MENTIONS_DRUG"
"jjaf231.161","e2fa1317268b","MENTIONS_DRUG"
"jjaf231.161","b3b92b28984b","MENTIONS_DRUG"
"jjaf231.161","0e31d08f0a54","MENTIONS_DRUG"
"jjaf231.161","66752e9a8fba","MENTIONS_DRUG"
"jjaf231.161","0d3aad54afac","MENTIONS_DRUG"
"jjaf231.162","958d7f202381","MENTIONS_DRUG"
"jjaf231.163","dbd6963241ed","MENTIONS_DRUG"
"jjaf231.163","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.163","958d7f202381","MENTIONS_DRUG"
"jjaf231.163","0d3aad54afac","MENTIONS_DRUG"
"jjaf231.169","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.170","64dc6903b68a","MENTIONS_DRUG"
"jjaf231.170","82fb2afab454","MENTIONS_DRUG"
"jjaf231.170","b3b92b28984b","MENTIONS_DRUG"
"jjaf231.170","0e31d08f0a54","MENTIONS_DRUG"
"jjaf231.171","7bef9a2a99db","MENTIONS_DRUG"
"jjaf231.171","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.172","7bef9a2a99db","MENTIONS_DRUG"
"jjaf231.172","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.173","7bef9a2a99db","MENTIONS_DRUG"
"jjaf231.175","d7aa67c1a302","MENTIONS_DRUG"
"jjaf231.192","a3d1907cecfa","MENTIONS_DRUG"
"jjaf231.204","edf7f3eaff28","MENTIONS_DRUG"
"jjaf231.204","a3d1907cecfa","MENTIONS_DRUG"
"jjaf231.209","7d2fde095904","MENTIONS_DRUG"
"jjaf231.209","958d7f202381","MENTIONS_DRUG"
"jjaf231.217","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.223","82fb2afab454","MENTIONS_DRUG"
"jjaf231.227","0e31d08f0a54","MENTIONS_DRUG"
"jjaf231.228","a3d1907cecfa","MENTIONS_DRUG"
"jjaf231.232","d7aa67c1a302","MENTIONS_DRUG"
"jjaf231.234","958d7f202381","MENTIONS_DRUG"
"jjaf231.234","66752e9a8fba","MENTIONS_DRUG"
"jjaf231.234","0d3aad54afac","MENTIONS_DRUG"
"jjaf231.235","7d2fde095904","MENTIONS_DRUG"
"jjaf231.243","84d6ef847899","MENTIONS_DRUG"
"jjaf231.243","7d2fde095904","MENTIONS_DRUG"
"jjaf231.246","a3d1907cecfa","MENTIONS_DRUG"
"jjaf231.246","11c678bb6000","MENTIONS_DRUG"
"jjaf231.247","cd3fa7b56cbf","MENTIONS_DRUG"
"jjaf231.249","cd3fa7b56cbf","MENTIONS_DRUG"
"jjaf231.252","d7aa67c1a302","MENTIONS_DRUG"
"jjaf231.253","7d2fde095904","MENTIONS_DRUG"
"jjaf231.253","958d7f202381","MENTIONS_DRUG"
"jjaf231.256","0e31d08f0a54","MENTIONS_DRUG"
"jjaf231.258","d7aa67c1a302","MENTIONS_DRUG"
"jjaf231.260","8a6272110683","MENTIONS_DRUG"
"jjaf231.264","7d2fde095904","MENTIONS_DRUG"
"jjaf231.264","958d7f202381","MENTIONS_DRUG"
"jjaf231.265","0e31d08f0a54","MENTIONS_DRUG"
"jjaf231.266","7d2fde095904","MENTIONS_DRUG"
"jjaf231.274","d7aa67c1a302","MENTIONS_DRUG"
"jjaf231.275","d7aa67c1a302","MENTIONS_DRUG"
"jjaf231.286","4f30179ca320","MENTIONS_DRUG"
"jjaf231.286","d2a931cd95ad","MENTIONS_DRUG"
"jjaf231.288","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.292","b3b92b28984b","MENTIONS_DRUG"
"jjaf231.299","7d2fde095904","MENTIONS_DRUG"
"jjaf231.303","a3d1907cecfa","MENTIONS_DRUG"
"jjaf231.305","7d2fde095904","MENTIONS_DRUG"
"jjaf231.314","7d2fde095904","MENTIONS_DRUG"
"jjaf231.314","66752e9a8fba","MENTIONS_DRUG"
"jjaf231.314","0d3aad54afac","MENTIONS_DRUG"
"jjaf231.318","d7aa67c1a302","MENTIONS_DRUG"
"jjaf231.321","958d7f202381","MENTIONS_DRUG"
"jjaf231.321","0e31d08f0a54","MENTIONS_DRUG"
"jjaf231.321","66752e9a8fba","MENTIONS_DRUG"
"jjaf231.322","dbd6963241ed","MENTIONS_DRUG"
"jjaf231.327","d7aa67c1a302","MENTIONS_DRUG"
"jjaf231.332","b3b92b28984b","MENTIONS_DRUG"
"jjaf231.337","0e31d08f0a54","MENTIONS_DRUG"
"jjaf231.345","33c9b7ade321","MENTIONS_DRUG"
"jjaf231.345","0e31d08f0a54","MENTIONS_DRUG"
"jjaf231.347","a3d1907cecfa","MENTIONS_DRUG"
"jjaf231.347","7d2fde095904","MENTIONS_DRUG"
"jjaf231.348","66752e9a8fba","MENTIONS_DRUG"
"jjaf231.357","d7aa67c1a302","MENTIONS_DRUG"
"jjaf231.358","0e31d08f0a54","MENTIONS_DRUG"
"jjaf231.360","7d2fde095904","MENTIONS_DRUG"
"jjaf231.360","0e31d08f0a54","MENTIONS_DRUG"
"jjaf231.360","66752e9a8fba","MENTIONS_DRUG"
"jjaf231.361","7d2fde095904","MENTIONS_DRUG"
"jjaf231.361","b3b92b28984b","MENTIONS_DRUG"
"jjaf231.361","66752e9a8fba","MENTIONS_DRUG"
"jjaf231.361","0d3aad54afac","MENTIONS_DRUG"
"jjaf231.366","7d2fde095904","MENTIONS_DRUG"
"jjaf231.366","2932f1bbf228","MENTIONS_DRUG"
"jjaf231.370","7d2fde095904","MENTIONS_DRUG"
"jjaf231.370","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.372","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.377","2932f1bbf228","MENTIONS_DRUG"
"jjaf231.379","7d2fde095904","MENTIONS_DRUG"
"jjaf231.379","d916139cc83a","MENTIONS_DRUG"
"jjaf231.379","958d7f202381","MENTIONS_DRUG"
"jjaf231.379","66752e9a8fba","MENTIONS_DRUG"
"jjaf231.381","898ddf927498","MENTIONS_DRUG"
"jjaf231.381","17de69d11428","MENTIONS_DRUG"
"jjaf231.381","e2fa1317268b","MENTIONS_DRUG"
"jjaf231.381","66752e9a8fba","MENTIONS_DRUG"
"jjaf231.384","64dc6903b68a","MENTIONS_DRUG"
"jjaf231.387","84d6ef847899","MENTIONS_DRUG"
"jjaf231.387","958d7f202381","MENTIONS_DRUG"
"jjaf231.387","0e31d08f0a54","MENTIONS_DRUG"
"jjaf231.387","66752e9a8fba","MENTIONS_DRUG"
"jjaf231.387","0d3aad54afac","MENTIONS_DRUG"
"jjaf231.388","7bef9a2a99db","MENTIONS_DRUG"
"jjaf231.388","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.390","344d75510d71","MENTIONS_DRUG"
"jjaf231.390","958d7f202381","MENTIONS_DRUG"
"jjaf231.390","66752e9a8fba","MENTIONS_DRUG"
"jjaf231.390","0d3aad54afac","MENTIONS_DRUG"
"jjaf231.399","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.402","84d6ef847899","MENTIONS_DRUG"
"jjaf231.402","2932f1bbf228","MENTIONS_DRUG"
"jjaf231.402","dbd6963241ed","MENTIONS_DRUG"
"jjaf231.402","958d7f202381","MENTIONS_DRUG"
"jjaf231.402","7fab052d25e9","MENTIONS_DRUG"
"jjaf231.402","8a0ff55b4b17","MENTIONS_DRUG"
"jjaf231.402","66752e9a8fba","MENTIONS_DRUG"
"jjaf231.407","958d7f202381","MENTIONS_DRUG"
"jjaf231.408","7bef9a2a99db","MENTIONS_DRUG"
"jjaf231.408","84d6ef847899","MENTIONS_DRUG"
"jjaf231.408","dbd6963241ed","MENTIONS_DRUG"
"jjaf231.408","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.408","d916139cc83a","MENTIONS_DRUG"
"jjaf231.408","958d7f202381","MENTIONS_DRUG"
"jjaf231.408","e2fa1317268b","MENTIONS_DRUG"
"jjaf231.408","cd6e85549957","MENTIONS_DRUG"
"jjaf231.408","66752e9a8fba","MENTIONS_DRUG"
"jjaf231.408","0d3aad54afac","MENTIONS_DRUG"
"jjaf231.415","7bef9a2a99db","MENTIONS_DRUG"
"jjaf231.415","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.419","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.421","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.421","958d7f202381","MENTIONS_DRUG"
"jjaf231.422","64dc6903b68a","MENTIONS_DRUG"
"jjaf231.427","7bef9a2a99db","MENTIONS_DRUG"
"jjaf231.427","84d6ef847899","MENTIONS_DRUG"
"jjaf231.427","2932f1bbf228","MENTIONS_DRUG"
"jjaf231.428","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.440","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.447","958d7f202381","MENTIONS_DRUG"
"jjaf231.447","66752e9a8fba","MENTIONS_DRUG"
"jjaf231.447","0d3aad54afac","MENTIONS_DRUG"
"jjaf231.449","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.451","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.451","cd3fa7b56cbf","MENTIONS_DRUG"
"jjaf231.457","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.464","e2fa1317268b","MENTIONS_DRUG"
"jjaf231.472","7d2fde095904","MENTIONS_DRUG"
"jjaf231.472","0865fea7c923","MENTIONS_DRUG"
"jjaf231.472","64dc6903b68a","MENTIONS_DRUG"
"jjaf231.472","7fab052d25e9","MENTIONS_DRUG"
"jjaf231.472","cd6e85549957","MENTIONS_DRUG"
"jjaf231.472","b3b92b28984b","MENTIONS_DRUG"
"jjaf231.472","0e31d08f0a54","MENTIONS_DRUG"
"jjaf231.472","66752e9a8fba","MENTIONS_DRUG"
"jjaf231.472","0d3aad54afac","MENTIONS_DRUG"
"jjaf231.474","7d2fde095904","MENTIONS_DRUG"
"jjaf231.474","0d3aad54afac","MENTIONS_DRUG"
"jjaf231.475","66752e9a8fba","MENTIONS_DRUG"
"jjaf231.483","e2fa1317268b","MENTIONS_DRUG"
"jjaf231.484","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.493","84d6ef847899","MENTIONS_DRUG"
"jjaf231.493","7d2fde095904","MENTIONS_DRUG"
"jjaf231.493","958d7f202381","MENTIONS_DRUG"
"jjaf231.497","cd3fa7b56cbf","MENTIONS_DRUG"
"jjaf231.498","edf7f3eaff28","MENTIONS_DRUG"
"jjaf231.498","958d7f202381","MENTIONS_DRUG"
"jjaf231.498","82fb2afab454","MENTIONS_DRUG"
"jjaf231.498","cd3fa7b56cbf","MENTIONS_DRUG"
"jjaf231.498","304e5fe65fd6","MENTIONS_DRUG"
"jjaf231.498","0d3aad54afac","MENTIONS_DRUG"
"jjaf231.499","7d2fde095904","MENTIONS_DRUG"
"jjaf231.500","84d6ef847899","MENTIONS_DRUG"
"jjaf231.502","7bef9a2a99db","MENTIONS_DRUG"
"jjaf231.507","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.509","7d2fde095904","MENTIONS_DRUG"
"jjaf231.509","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.509","0d3aad54afac","MENTIONS_DRUG"
"jjaf231.512","66752e9a8fba","MENTIONS_DRUG"
"jjaf231.513","7d2fde095904","MENTIONS_DRUG"
"jjaf231.513","2932f1bbf228","MENTIONS_DRUG"
"jjaf231.513","958d7f202381","MENTIONS_DRUG"
"jjaf231.513","7fab052d25e9","MENTIONS_DRUG"
"jjaf231.518","7d2fde095904","MENTIONS_DRUG"
"jjaf231.530","7d2fde095904","MENTIONS_DRUG"
"jjaf231.534","66752e9a8fba","MENTIONS_DRUG"
"jjaf231.534","0d3aad54afac","MENTIONS_DRUG"
"jjaf231.537","7bef9a2a99db","MENTIONS_DRUG"
"jjaf231.537","b066b4002499","MENTIONS_DRUG"
"jjaf231.537","7d2fde095904","MENTIONS_DRUG"
"jjaf231.537","2932f1bbf228","MENTIONS_DRUG"
"jjaf231.537","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.537","cd6e85549957","MENTIONS_DRUG"
"jjaf231.547","66752e9a8fba","MENTIONS_DRUG"
