":START_ID",":END_ID","weight:int",":TYPE"
"d6bf51ed2df3","e5b1bff6705c","1","CO_AUTHORED_WITH"
"9327c347fe6a","e5b1bff6705c","1","CO_AUTHORED_WITH"
"d92525b06d1c","e5b1bff6705c","1","CO_AUTHORED_WITH"
"30321fb9b460","e5b1bff6705c","1","CO_AUTHORED_WITH"
"f760c2527c11","e5b1bff6705c","1","CO_AUTHORED_WITH"
"ce000218295d","e5b1bff6705c","1","CO_AUTHORED_WITH"
"7035e52534aa","e5b1bff6705c","1","CO_AUTHORED_WITH"
"ef43282c9693","e5b1bff6705c","1","CO_AUTHORED_WITH"
"0542ba20d503","e5b1bff6705c","1","CO_AUTHORED_WITH"
"cd90bc3f8250","d6bf51ed2df3","1","CO_AUTHORED_WITH"
"cd90bc3f8250","9327c347fe6a","1","CO_AUTHORED_WITH"
"cd90bc3f8250","d92525b06d1c","1","CO_AUTHORED_WITH"
"cd90bc3f8250","30321fb9b460","1","CO_AUTHORED_WITH"
"cd90bc3f8250","f760c2527c11","1","CO_AUTHORED_WITH"
"cd90bc3f8250","ce000218295d","1","CO_AUTHORED_WITH"
"cd90bc3f8250","7035e52534aa","1","CO_AUTHORED_WITH"
"ef43282c9693","cd90bc3f8250","1","CO_AUTHORED_WITH"
"cd90bc3f8250","0542ba20d503","1","CO_AUTHORED_WITH"
"9327c347fe6a","d6bf51ed2df3","1","CO_AUTHORED_WITH"
"d92525b06d1c","d6bf51ed2df3","1","CO_AUTHORED_WITH"
"30321fb9b460","d6bf51ed2df3","1","CO_AUTHORED_WITH"
"f760c2527c11","d6bf51ed2df3","1","CO_AUTHORED_WITH"
"ce000218295d","d6bf51ed2df3","1","CO_AUTHORED_WITH"
"7035e52534aa","d6bf51ed2df3","1","CO_AUTHORED_WITH"
"ef43282c9693","d6bf51ed2df3","1","CO_AUTHORED_WITH"
"0542ba20d503","d6bf51ed2df3","1","CO_AUTHORED_WITH"
"d92525b06d1c","9327c347fe6a","1","CO_AUTHORED_WITH"
"30321fb9b460","9327c347fe6a","1","CO_AUTHORED_WITH"
"9327c347fe6a","f760c2527c11","1","CO_AUTHORED_WITH"
"9327c347fe6a","7035e52534aa","1","CO_AUTHORED_WITH"
"ef43282c9693","9327c347fe6a","1","CO_AUTHORED_WITH"
"30321fb9b460","d92525b06d1c","1","CO_AUTHORED_WITH"
"d92525b06d1c","f760c2527c11","1","CO_AUTHORED_WITH"
"ce000218295d","d92525b06d1c","1","CO_AUTHORED_WITH"
"d92525b06d1c","7035e52534aa","1","CO_AUTHORED_WITH"
"ef43282c9693","d92525b06d1c","1","CO_AUTHORED_WITH"
"0542ba20d503","d92525b06d1c","1","CO_AUTHORED_WITH"
"30321fb9b460","f760c2527c11","1","CO_AUTHORED_WITH"
"ce000218295d","30321fb9b460","1","CO_AUTHORED_WITH"
"30321fb9b460","7035e52534aa","1","CO_AUTHORED_WITH"
"ef43282c9693","30321fb9b460","1","CO_AUTHORED_WITH"
"0542ba20d503","30321fb9b460","2","CO_AUTHORED_WITH"
"ce000218295d","f760c2527c11","1","CO_AUTHORED_WITH"
"7035e52534aa","f760c2527c11","1","CO_AUTHORED_WITH"
"ef43282c9693","f760c2527c11","1","CO_AUTHORED_WITH"
"0542ba20d503","f760c2527c11","1","CO_AUTHORED_WITH"
"ce000218295d","7035e52534aa","1","CO_AUTHORED_WITH"
"ef43282c9693","ce000218295d","1","CO_AUTHORED_WITH"
"ef43282c9693","7035e52534aa","1","CO_AUTHORED_WITH"
"0542ba20d503","7035e52534aa","1","CO_AUTHORED_WITH"
"ef43282c9693","0542ba20d503","2","CO_AUTHORED_WITH"
"4f4a0c6fdda9","7e3923b27166","1","CO_AUTHORED_WITH"
"aa6ba748b1d7","7e3923b27166","1","CO_AUTHORED_WITH"
"7e3923b27166","812781d2028c","1","CO_AUTHORED_WITH"
"a08372c7f55e","7e3923b27166","1","CO_AUTHORED_WITH"
"4f4a0c6fdda9","aa6ba748b1d7","1","CO_AUTHORED_WITH"
"4f4a0c6fdda9","812781d2028c","1","CO_AUTHORED_WITH"
"4f4a0c6fdda9","a08372c7f55e","1","CO_AUTHORED_WITH"
"aa6ba748b1d7","812781d2028c","2","CO_AUTHORED_WITH"
"a08372c7f55e","812781d2028c","2","CO_AUTHORED_WITH"
"cf1c4d99ddf7","a41d7fead9a3","1","CO_AUTHORED_WITH"
"cf1c4d99ddf7","7e9e99087028","1","CO_AUTHORED_WITH"
"cf1c4d99ddf7","f15c3c733cd6","1","CO_AUTHORED_WITH"
"cf1c4d99ddf7","cc3e71e3f296","1","CO_AUTHORED_WITH"
"cf1c4d99ddf7","b7b85c5e75df","1","CO_AUTHORED_WITH"
"cf1c4d99ddf7","c6653be1faac","1","CO_AUTHORED_WITH"
"7e9e99087028","a41d7fead9a3","1","CO_AUTHORED_WITH"
"a41d7fead9a3","f15c3c733cd6","2","CO_AUTHORED_WITH"
"a41d7fead9a3","cc3e71e3f296","2","CO_AUTHORED_WITH"
"b7b85c5e75df","a41d7fead9a3","1","CO_AUTHORED_WITH"
"c6653be1faac","a41d7fead9a3","2","CO_AUTHORED_WITH"
"7e9e99087028","f15c3c733cd6","1","CO_AUTHORED_WITH"
"7e9e99087028","cc3e71e3f296","1","CO_AUTHORED_WITH"
"7e9e99087028","b7b85c5e75df","1","CO_AUTHORED_WITH"
"7e9e99087028","c6653be1faac","1","CO_AUTHORED_WITH"
"f15c3c733cd6","cc3e71e3f296","2","CO_AUTHORED_WITH"
"b7b85c5e75df","f15c3c733cd6","1","CO_AUTHORED_WITH"
"c6653be1faac","f15c3c733cd6","2","CO_AUTHORED_WITH"
"b7b85c5e75df","cc3e71e3f296","1","CO_AUTHORED_WITH"
"c6653be1faac","cc3e71e3f296","2","CO_AUTHORED_WITH"
"b7b85c5e75df","c6653be1faac","1","CO_AUTHORED_WITH"
"b5c161238bcf","f45a8f4b7980","1","CO_AUTHORED_WITH"
"152cf199cc0b","f45a8f4b7980","1","CO_AUTHORED_WITH"
"6dcc67efd495","f45a8f4b7980","1","CO_AUTHORED_WITH"
"defc0406ce5d","f45a8f4b7980","1","CO_AUTHORED_WITH"
"47342b6e8e94","f45a8f4b7980","1","CO_AUTHORED_WITH"
"be0686942757","f45a8f4b7980","1","CO_AUTHORED_WITH"
"590148fbaba8","f45a8f4b7980","1","CO_AUTHORED_WITH"
"49f83e395c9c","f45a8f4b7980","1","CO_AUTHORED_WITH"
"152cf199cc0b","b5c161238bcf","1","CO_AUTHORED_WITH"
"6dcc67efd495","b5c161238bcf","1","CO_AUTHORED_WITH"
"b5c161238bcf","defc0406ce5d","1","CO_AUTHORED_WITH"
"47342b6e8e94","b5c161238bcf","1","CO_AUTHORED_WITH"
"be0686942757","b5c161238bcf","1","CO_AUTHORED_WITH"
"590148fbaba8","b5c161238bcf","2","CO_AUTHORED_WITH"
"b5c161238bcf","49f83e395c9c","2","CO_AUTHORED_WITH"
"152cf199cc0b","6dcc67efd495","1","CO_AUTHORED_WITH"
"152cf199cc0b","defc0406ce5d","1","CO_AUTHORED_WITH"
"152cf199cc0b","47342b6e8e94","1","CO_AUTHORED_WITH"
"152cf199cc0b","be0686942757","1","CO_AUTHORED_WITH"
"590148fbaba8","152cf199cc0b","1","CO_AUTHORED_WITH"
"152cf199cc0b","49f83e395c9c","1","CO_AUTHORED_WITH"
"6dcc67efd495","defc0406ce5d","1","CO_AUTHORED_WITH"
"47342b6e8e94","6dcc67efd495","1","CO_AUTHORED_WITH"
"6dcc67efd495","be0686942757","1","CO_AUTHORED_WITH"
"590148fbaba8","6dcc67efd495","1","CO_AUTHORED_WITH"
"6dcc67efd495","49f83e395c9c","1","CO_AUTHORED_WITH"
"47342b6e8e94","defc0406ce5d","1","CO_AUTHORED_WITH"
"be0686942757","defc0406ce5d","1","CO_AUTHORED_WITH"
"590148fbaba8","defc0406ce5d","1","CO_AUTHORED_WITH"
"49f83e395c9c","defc0406ce5d","1","CO_AUTHORED_WITH"
"47342b6e8e94","be0686942757","1","CO_AUTHORED_WITH"
"590148fbaba8","47342b6e8e94","1","CO_AUTHORED_WITH"
"47342b6e8e94","49f83e395c9c","1","CO_AUTHORED_WITH"
"590148fbaba8","be0686942757","1","CO_AUTHORED_WITH"
"be0686942757","49f83e395c9c","1","CO_AUTHORED_WITH"
"a167a956431d","281446d842a4","3","CO_AUTHORED_WITH"
"87e0c49e2444","281446d842a4","2","CO_AUTHORED_WITH"
"281446d842a4","3a4158b87b36","1","CO_AUTHORED_WITH"
"4e163b2c3a39","281446d842a4","3","CO_AUTHORED_WITH"
"0f9e71f3ccb6","281446d842a4","1","CO_AUTHORED_WITH"
"b2838a6818c6","281446d842a4","1","CO_AUTHORED_WITH"
"8822188b6622","281446d842a4","1","CO_AUTHORED_WITH"
"0f4904661efd","281446d842a4","1","CO_AUTHORED_WITH"
"2aa3aa3e028b","281446d842a4","1","CO_AUTHORED_WITH"
"8f8847326802","281446d842a4","1","CO_AUTHORED_WITH"
"66afd7afb8fb","281446d842a4","1","CO_AUTHORED_WITH"
"a167a956431d","87e0c49e2444","2","CO_AUTHORED_WITH"
"a167a956431d","3a4158b87b36","1","CO_AUTHORED_WITH"
"a167a956431d","4e163b2c3a39","3","CO_AUTHORED_WITH"
"a167a956431d","0f9e71f3ccb6","1","CO_AUTHORED_WITH"
"a167a956431d","b2838a6818c6","1","CO_AUTHORED_WITH"
"a167a956431d","8822188b6622","1","CO_AUTHORED_WITH"
"a167a956431d","0f4904661efd","1","CO_AUTHORED_WITH"
"a167a956431d","2aa3aa3e028b","1","CO_AUTHORED_WITH"
"a167a956431d","8f8847326802","1","CO_AUTHORED_WITH"
"a167a956431d","66afd7afb8fb","1","CO_AUTHORED_WITH"
"87e0c49e2444","3a4158b87b36","1","CO_AUTHORED_WITH"
"4e163b2c3a39","87e0c49e2444","2","CO_AUTHORED_WITH"
"0f9e71f3ccb6","87e0c49e2444","1","CO_AUTHORED_WITH"
"87e0c49e2444","b2838a6818c6","1","CO_AUTHORED_WITH"
"8822188b6622","87e0c49e2444","1","CO_AUTHORED_WITH"
"0f4904661efd","87e0c49e2444","1","CO_AUTHORED_WITH"
"2aa3aa3e028b","87e0c49e2444","1","CO_AUTHORED_WITH"
"8f8847326802","87e0c49e2444","1","CO_AUTHORED_WITH"
"66afd7afb8fb","87e0c49e2444","1","CO_AUTHORED_WITH"
"4e163b2c3a39","3a4158b87b36","1","CO_AUTHORED_WITH"
"0f9e71f3ccb6","3a4158b87b36","1","CO_AUTHORED_WITH"
"b2838a6818c6","3a4158b87b36","1","CO_AUTHORED_WITH"
"8822188b6622","3a4158b87b36","1","CO_AUTHORED_WITH"
"0f4904661efd","3a4158b87b36","1","CO_AUTHORED_WITH"
"2aa3aa3e028b","3a4158b87b36","1","CO_AUTHORED_WITH"
"8f8847326802","3a4158b87b36","1","CO_AUTHORED_WITH"
"66afd7afb8fb","3a4158b87b36","1","CO_AUTHORED_WITH"
"4e163b2c3a39","0f9e71f3ccb6","1","CO_AUTHORED_WITH"
"4e163b2c3a39","b2838a6818c6","1","CO_AUTHORED_WITH"
"8822188b6622","4e163b2c3a39","1","CO_AUTHORED_WITH"
"4e163b2c3a39","0f4904661efd","1","CO_AUTHORED_WITH"
"4e163b2c3a39","2aa3aa3e028b","1","CO_AUTHORED_WITH"
"8f8847326802","4e163b2c3a39","1","CO_AUTHORED_WITH"
"4e163b2c3a39","66afd7afb8fb","1","CO_AUTHORED_WITH"
"0f9e71f3ccb6","b2838a6818c6","1","CO_AUTHORED_WITH"
"8822188b6622","0f9e71f3ccb6","1","CO_AUTHORED_WITH"
"0f4904661efd","0f9e71f3ccb6","1","CO_AUTHORED_WITH"
"0f9e71f3ccb6","2aa3aa3e028b","1","CO_AUTHORED_WITH"
"8f8847326802","0f9e71f3ccb6","1","CO_AUTHORED_WITH"
"0f9e71f3ccb6","66afd7afb8fb","1","CO_AUTHORED_WITH"
"8822188b6622","b2838a6818c6","1","CO_AUTHORED_WITH"
"0f4904661efd","b2838a6818c6","1","CO_AUTHORED_WITH"
"2aa3aa3e028b","b2838a6818c6","1","CO_AUTHORED_WITH"
"8f8847326802","b2838a6818c6","1","CO_AUTHORED_WITH"
"66afd7afb8fb","b2838a6818c6","1","CO_AUTHORED_WITH"
"8822188b6622","0f4904661efd","1","CO_AUTHORED_WITH"
"8822188b6622","2aa3aa3e028b","1","CO_AUTHORED_WITH"
"8822188b6622","8f8847326802","1","CO_AUTHORED_WITH"
"8822188b6622","66afd7afb8fb","1","CO_AUTHORED_WITH"
"0f4904661efd","2aa3aa3e028b","1","CO_AUTHORED_WITH"
"8f8847326802","0f4904661efd","1","CO_AUTHORED_WITH"
"0f4904661efd","66afd7afb8fb","1","CO_AUTHORED_WITH"
"8f8847326802","2aa3aa3e028b","1","CO_AUTHORED_WITH"
"2aa3aa3e028b","66afd7afb8fb","1","CO_AUTHORED_WITH"
"8f8847326802","66afd7afb8fb","1","CO_AUTHORED_WITH"
"9c62d2d0fa17","1b9486e17a67","1","CO_AUTHORED_WITH"
"1b189194816e","1b9486e17a67","1","CO_AUTHORED_WITH"
"a2d900848625","1b9486e17a67","1","CO_AUTHORED_WITH"
"113946a198dd","1b9486e17a67","1","CO_AUTHORED_WITH"
"3881e6617919","1b9486e17a67","1","CO_AUTHORED_WITH"
"8fd914087404","1b9486e17a67","1","CO_AUTHORED_WITH"
"09b69d6b922e","1b9486e17a67","1","CO_AUTHORED_WITH"
"186784669aca","1b9486e17a67","1","CO_AUTHORED_WITH"
"e2395f82c52b","1b9486e17a67","1","CO_AUTHORED_WITH"
"1b189194816e","9c62d2d0fa17","1","CO_AUTHORED_WITH"
"a2d900848625","9c62d2d0fa17","1","CO_AUTHORED_WITH"
"9c62d2d0fa17","113946a198dd","1","CO_AUTHORED_WITH"
"3881e6617919","9c62d2d0fa17","1","CO_AUTHORED_WITH"
"8fd914087404","9c62d2d0fa17","1","CO_AUTHORED_WITH"
"09b69d6b922e","9c62d2d0fa17","1","CO_AUTHORED_WITH"
"186784669aca","9c62d2d0fa17","1","CO_AUTHORED_WITH"
"9c62d2d0fa17","e2395f82c52b","1","CO_AUTHORED_WITH"
"1b189194816e","a2d900848625","1","CO_AUTHORED_WITH"
"1b189194816e","113946a198dd","1","CO_AUTHORED_WITH"
"1b189194816e","3881e6617919","1","CO_AUTHORED_WITH"
"1b189194816e","8fd914087404","1","CO_AUTHORED_WITH"
"09b69d6b922e","1b189194816e","1","CO_AUTHORED_WITH"
"1b189194816e","186784669aca","1","CO_AUTHORED_WITH"
"1b189194816e","e2395f82c52b","1","CO_AUTHORED_WITH"
"a2d900848625","113946a198dd","1","CO_AUTHORED_WITH"
"3881e6617919","a2d900848625","1","CO_AUTHORED_WITH"
"a2d900848625","8fd914087404","1","CO_AUTHORED_WITH"
"09b69d6b922e","a2d900848625","1","CO_AUTHORED_WITH"
"186784669aca","a2d900848625","1","CO_AUTHORED_WITH"
"a2d900848625","e2395f82c52b","1","CO_AUTHORED_WITH"
"3881e6617919","113946a198dd","1","CO_AUTHORED_WITH"
"8fd914087404","113946a198dd","1","CO_AUTHORED_WITH"
"09b69d6b922e","113946a198dd","1","CO_AUTHORED_WITH"
"186784669aca","113946a198dd","1","CO_AUTHORED_WITH"
"e2395f82c52b","113946a198dd","1","CO_AUTHORED_WITH"
"3881e6617919","8fd914087404","1","CO_AUTHORED_WITH"
"09b69d6b922e","3881e6617919","1","CO_AUTHORED_WITH"
"3881e6617919","186784669aca","1","CO_AUTHORED_WITH"
"3881e6617919","e2395f82c52b","1","CO_AUTHORED_WITH"
"09b69d6b922e","8fd914087404","1","CO_AUTHORED_WITH"
"186784669aca","8fd914087404","1","CO_AUTHORED_WITH"
"8fd914087404","e2395f82c52b","1","CO_AUTHORED_WITH"
"09b69d6b922e","186784669aca","1","CO_AUTHORED_WITH"
"09b69d6b922e","e2395f82c52b","1","CO_AUTHORED_WITH"
"186784669aca","e2395f82c52b","1","CO_AUTHORED_WITH"
"1c27ba5f36de","4cd1e3a0d20a","1","CO_AUTHORED_WITH"
"11097615b403","1c27ba5f36de","1","CO_AUTHORED_WITH"
"1c27ba5f36de","76da7f0f5f75","1","CO_AUTHORED_WITH"
"1c27ba5f36de","cae15f1f0d34","1","CO_AUTHORED_WITH"
"1c27ba5f36de","0d1d8c99115b","1","CO_AUTHORED_WITH"
"11097615b403","4cd1e3a0d20a","1","CO_AUTHORED_WITH"
"76da7f0f5f75","4cd1e3a0d20a","1","CO_AUTHORED_WITH"
"4cd1e3a0d20a","cae15f1f0d34","1","CO_AUTHORED_WITH"
"4cd1e3a0d20a","0d1d8c99115b","1","CO_AUTHORED_WITH"
"11097615b403","76da7f0f5f75","1","CO_AUTHORED_WITH"
"11097615b403","cae15f1f0d34","1","CO_AUTHORED_WITH"
"11097615b403","0d1d8c99115b","1","CO_AUTHORED_WITH"
"76da7f0f5f75","cae15f1f0d34","1","CO_AUTHORED_WITH"
"76da7f0f5f75","0d1d8c99115b","1","CO_AUTHORED_WITH"
"cae15f1f0d34","0d1d8c99115b","1","CO_AUTHORED_WITH"
"65852fc96b1f","f6674ba5bb50","2","CO_AUTHORED_WITH"
"f6674ba5bb50","1e69bc12101b","1","CO_AUTHORED_WITH"
"a0b6afa993ce","f6674ba5bb50","1","CO_AUTHORED_WITH"
"f6674ba5bb50","5376d7fdd43f","1","CO_AUTHORED_WITH"
"677c19333d44","f6674ba5bb50","1","CO_AUTHORED_WITH"
"a9bf34caba94","f6674ba5bb50","2","CO_AUTHORED_WITH"
"f3012d0f1634","f6674ba5bb50","1","CO_AUTHORED_WITH"
"24d28ce212fe","f6674ba5bb50","2","CO_AUTHORED_WITH"
"5377ca4cb68b","f6674ba5bb50","1","CO_AUTHORED_WITH"
"a5e19c5bac38","f6674ba5bb50","2","CO_AUTHORED_WITH"
"65852fc96b1f","1e69bc12101b","1","CO_AUTHORED_WITH"
"a0b6afa993ce","65852fc96b1f","1","CO_AUTHORED_WITH"
"65852fc96b1f","5376d7fdd43f","1","CO_AUTHORED_WITH"
"677c19333d44","65852fc96b1f","1","CO_AUTHORED_WITH"
"a9bf34caba94","65852fc96b1f","2","CO_AUTHORED_WITH"
"f3012d0f1634","65852fc96b1f","1","CO_AUTHORED_WITH"
"24d28ce212fe","65852fc96b1f","1","CO_AUTHORED_WITH"
"5377ca4cb68b","65852fc96b1f","1","CO_AUTHORED_WITH"
"a5e19c5bac38","65852fc96b1f","2","CO_AUTHORED_WITH"
"a0b6afa993ce","1e69bc12101b","1","CO_AUTHORED_WITH"
"1e69bc12101b","5376d7fdd43f","1","CO_AUTHORED_WITH"
"677c19333d44","1e69bc12101b","1","CO_AUTHORED_WITH"
"a9bf34caba94","1e69bc12101b","1","CO_AUTHORED_WITH"
"f3012d0f1634","1e69bc12101b","1","CO_AUTHORED_WITH"
"24d28ce212fe","1e69bc12101b","1","CO_AUTHORED_WITH"
"5377ca4cb68b","1e69bc12101b","1","CO_AUTHORED_WITH"
"a5e19c5bac38","1e69bc12101b","1","CO_AUTHORED_WITH"
"a0b6afa993ce","5376d7fdd43f","1","CO_AUTHORED_WITH"
"677c19333d44","a0b6afa993ce","1","CO_AUTHORED_WITH"
"a0b6afa993ce","a9bf34caba94","1","CO_AUTHORED_WITH"
"a0b6afa993ce","f3012d0f1634","1","CO_AUTHORED_WITH"
"a0b6afa993ce","24d28ce212fe","1","CO_AUTHORED_WITH"
"a0b6afa993ce","5377ca4cb68b","1","CO_AUTHORED_WITH"
"a0b6afa993ce","a5e19c5bac38","1","CO_AUTHORED_WITH"
"677c19333d44","5376d7fdd43f","1","CO_AUTHORED_WITH"
"a9bf34caba94","5376d7fdd43f","1","CO_AUTHORED_WITH"
"f3012d0f1634","5376d7fdd43f","1","CO_AUTHORED_WITH"
"24d28ce212fe","5376d7fdd43f","1","CO_AUTHORED_WITH"
"5377ca4cb68b","5376d7fdd43f","1","CO_AUTHORED_WITH"
"a5e19c5bac38","5376d7fdd43f","1","CO_AUTHORED_WITH"
"677c19333d44","a9bf34caba94","1","CO_AUTHORED_WITH"
"677c19333d44","f3012d0f1634","1","CO_AUTHORED_WITH"
"677c19333d44","24d28ce212fe","1","CO_AUTHORED_WITH"
"677c19333d44","5377ca4cb68b","1","CO_AUTHORED_WITH"
"677c19333d44","a5e19c5bac38","1","CO_AUTHORED_WITH"
"a9bf34caba94","f3012d0f1634","2","CO_AUTHORED_WITH"
"24d28ce212fe","a9bf34caba94","1","CO_AUTHORED_WITH"
"a9bf34caba94","5377ca4cb68b","1","CO_AUTHORED_WITH"
"a9bf34caba94","a5e19c5bac38","2","CO_AUTHORED_WITH"
"24d28ce212fe","f3012d0f1634","1","CO_AUTHORED_WITH"
"5377ca4cb68b","f3012d0f1634","1","CO_AUTHORED_WITH"
"f3012d0f1634","a5e19c5bac38","1","CO_AUTHORED_WITH"
"24d28ce212fe","5377ca4cb68b","1","CO_AUTHORED_WITH"
"24d28ce212fe","a5e19c5bac38","1","CO_AUTHORED_WITH"
"5377ca4cb68b","a5e19c5bac38","1","CO_AUTHORED_WITH"
"57ee9f1e1180","813f6504af0a","1","CO_AUTHORED_WITH"
"57ee9f1e1180","a288f82ce2dc","1","CO_AUTHORED_WITH"
"5a251941377e","57ee9f1e1180","1","CO_AUTHORED_WITH"
"57ee9f1e1180","a1920caf920a","1","CO_AUTHORED_WITH"
"57ee9f1e1180","c7de26eca197","2","CO_AUTHORED_WITH"
"b26b63a94ce7","57ee9f1e1180","1","CO_AUTHORED_WITH"
"9c577ad9b535","57ee9f1e1180","1","CO_AUTHORED_WITH"
"57ee9f1e1180","1860a1c329c7","1","CO_AUTHORED_WITH"
"57ee9f1e1180","04b702fad09a","1","CO_AUTHORED_WITH"
"57ee9f1e1180","9ce9c0330770","1","CO_AUTHORED_WITH"
"813f6504af0a","a288f82ce2dc","1","CO_AUTHORED_WITH"
"5a251941377e","813f6504af0a","1","CO_AUTHORED_WITH"
"a1920caf920a","813f6504af0a","1","CO_AUTHORED_WITH"
"813f6504af0a","c7de26eca197","1","CO_AUTHORED_WITH"
"b26b63a94ce7","813f6504af0a","1","CO_AUTHORED_WITH"
"9c577ad9b535","813f6504af0a","1","CO_AUTHORED_WITH"
"813f6504af0a","1860a1c329c7","1","CO_AUTHORED_WITH"
"813f6504af0a","04b702fad09a","1","CO_AUTHORED_WITH"
"813f6504af0a","9ce9c0330770","1","CO_AUTHORED_WITH"
"c7de26eca197","a288f82ce2dc","1","CO_AUTHORED_WITH"
"5a251941377e","c7de26eca197","1","CO_AUTHORED_WITH"
"a1920caf920a","c7de26eca197","1","CO_AUTHORED_WITH"
"b26b63a94ce7","c7de26eca197","1","CO_AUTHORED_WITH"
"c7de26eca197","04b702fad09a","1","CO_AUTHORED_WITH"
"c7de26eca197","9ce9c0330770","1","CO_AUTHORED_WITH"
"3cbdc425154e","ff4e063e61ad","1","CO_AUTHORED_WITH"
"3cbdc425154e","1ae048cb3030","1","CO_AUTHORED_WITH"
"3cbdc425154e","8626da80b163","1","CO_AUTHORED_WITH"
"3cbdc425154e","424202337812","1","CO_AUTHORED_WITH"
"3cbdc425154e","d33cc9ae3511","1","CO_AUTHORED_WITH"
"3cbdc425154e","5fed6aec8b32","1","CO_AUTHORED_WITH"
"ba457ac9b4bf","3cbdc425154e","1","CO_AUTHORED_WITH"
"44d036537706","3cbdc425154e","1","CO_AUTHORED_WITH"
"6613c103be3a","3cbdc425154e","1","CO_AUTHORED_WITH"
"f1eeb7038b99","3cbdc425154e","1","CO_AUTHORED_WITH"
"1ae048cb3030","ff4e063e61ad","1","CO_AUTHORED_WITH"
"8626da80b163","ff4e063e61ad","1","CO_AUTHORED_WITH"
"424202337812","ff4e063e61ad","1","CO_AUTHORED_WITH"
"d33cc9ae3511","ff4e063e61ad","1","CO_AUTHORED_WITH"
"ff4e063e61ad","5fed6aec8b32","1","CO_AUTHORED_WITH"
"ba457ac9b4bf","ff4e063e61ad","1","CO_AUTHORED_WITH"
"44d036537706","ff4e063e61ad","1","CO_AUTHORED_WITH"
"6613c103be3a","ff4e063e61ad","1","CO_AUTHORED_WITH"
"f1eeb7038b99","ff4e063e61ad","1","CO_AUTHORED_WITH"
"1ae048cb3030","8626da80b163","1","CO_AUTHORED_WITH"
"1ae048cb3030","424202337812","1","CO_AUTHORED_WITH"
"d33cc9ae3511","1ae048cb3030","1","CO_AUTHORED_WITH"
"1ae048cb3030","5fed6aec8b32","1","CO_AUTHORED_WITH"
"ba457ac9b4bf","1ae048cb3030","1","CO_AUTHORED_WITH"
"44d036537706","1ae048cb3030","1","CO_AUTHORED_WITH"
"6613c103be3a","1ae048cb3030","1","CO_AUTHORED_WITH"
"f1eeb7038b99","1ae048cb3030","1","CO_AUTHORED_WITH"
"424202337812","8626da80b163","1","CO_AUTHORED_WITH"
"d33cc9ae3511","8626da80b163","1","CO_AUTHORED_WITH"
"8626da80b163","5fed6aec8b32","1","CO_AUTHORED_WITH"
"ba457ac9b4bf","8626da80b163","1","CO_AUTHORED_WITH"
"44d036537706","8626da80b163","1","CO_AUTHORED_WITH"
"6613c103be3a","8626da80b163","1","CO_AUTHORED_WITH"
"f1eeb7038b99","8626da80b163","1","CO_AUTHORED_WITH"
"d33cc9ae3511","424202337812","1","CO_AUTHORED_WITH"
"424202337812","5fed6aec8b32","1","CO_AUTHORED_WITH"
"ba457ac9b4bf","424202337812","1","CO_AUTHORED_WITH"
"44d036537706","424202337812","1","CO_AUTHORED_WITH"
"6613c103be3a","424202337812","1","CO_AUTHORED_WITH"
"f1eeb7038b99","424202337812","1","CO_AUTHORED_WITH"
"d33cc9ae3511","5fed6aec8b32","1","CO_AUTHORED_WITH"
"ba457ac9b4bf","d33cc9ae3511","1","CO_AUTHORED_WITH"
"44d036537706","d33cc9ae3511","1","CO_AUTHORED_WITH"
"6613c103be3a","d33cc9ae3511","1","CO_AUTHORED_WITH"
"f1eeb7038b99","d33cc9ae3511","2","CO_AUTHORED_WITH"
"ba457ac9b4bf","5fed6aec8b32","1","CO_AUTHORED_WITH"
"44d036537706","5fed6aec8b32","1","CO_AUTHORED_WITH"
"ba457ac9b4bf","44d036537706","1","CO_AUTHORED_WITH"
"ba457ac9b4bf","6613c103be3a","1","CO_AUTHORED_WITH"
"6613c103be3a","44d036537706","1","CO_AUTHORED_WITH"
"6613c103be3a","f1eeb7038b99","1","CO_AUTHORED_WITH"
"10470f0acf49","84b35e4d6198","1","CO_AUTHORED_WITH"
"0e9eceae789a","84b35e4d6198","1","CO_AUTHORED_WITH"
"a7ae62db6e8f","84b35e4d6198","1","CO_AUTHORED_WITH"
"996c72a8b7ca","84b35e4d6198","1","CO_AUTHORED_WITH"
"56a246d2e89f","84b35e4d6198","1","CO_AUTHORED_WITH"
"fe475bdd5343","84b35e4d6198","1","CO_AUTHORED_WITH"
"b89f49746c5b","84b35e4d6198","1","CO_AUTHORED_WITH"
"6ad59bae2829","84b35e4d6198","2","CO_AUTHORED_WITH"
"d566ad6cf23d","84b35e4d6198","1","CO_AUTHORED_WITH"
"10470f0acf49","56a246d2e89f","1","CO_AUTHORED_WITH"
"10470f0acf49","d566ad6cf23d","1","CO_AUTHORED_WITH"
"56a246d2e89f","0e9eceae789a","1","CO_AUTHORED_WITH"
"d566ad6cf23d","0e9eceae789a","1","CO_AUTHORED_WITH"
"a7ae62db6e8f","56a246d2e89f","1","CO_AUTHORED_WITH"
"a7ae62db6e8f","d566ad6cf23d","1","CO_AUTHORED_WITH"
"56a246d2e89f","996c72a8b7ca","1","CO_AUTHORED_WITH"
"d566ad6cf23d","996c72a8b7ca","1","CO_AUTHORED_WITH"
"fe475bdd5343","56a246d2e89f","1","CO_AUTHORED_WITH"
